[[1, 0, 0], [0, 0, 0], [0, 0, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 1, 0], [1, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 1, 0], [1, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 2, 0], [1, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 2, 0], [1, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 1, 0], [1, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 1, 0], [1, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 2, 0], [1, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 2, 0], [1, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [2, 1, 0], [2, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 1, 0], [2, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 1, 0], [2, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 2, 0], [2, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 2, 0], [2, 1, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 1, 0], [2, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 1, 0], [2, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 2, 0], [2, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 2, 0], [2, 2, 0]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 0, 0], [1, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 0, 0], [1, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 0, 0], [1, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 0, 0], [1, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [1, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [1, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [1, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [1, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 0, 0], [2, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 0, 0], [2, 1, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 1, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 2, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 1, 0], [2, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 0, 0], [2, 2, 0], [2, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 0, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 0, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 0, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 0, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [2, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [2, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 0, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 0, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 0, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 0, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [2, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [2, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 0, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 0, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 0, 0], [2, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 0, 0], [2, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 1, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 1, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 2, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 2, 0], [1, 2, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [2, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [2, 1, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 1, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [1, 1, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 1, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 2, 0], [1, 1, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [2, 1, 0], [2, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[0, 1, 0], [2, 1, 0], [2, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [0, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 1, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [0, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 2, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [0, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [0, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [0, 2, 0], [1, 2, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [0, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 1, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 1, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [0, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 2, 0], [1, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 2, 0], [1, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [0, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 1, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [0, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 2, 0], [1, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [0, 2, 0], [1, 2, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 1, 0], [0, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 2, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 2, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 2, 0], [0, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 1, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 1, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [1, 2, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 2, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 2, 0], [1, 2, 0], [0, 2, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 1, 0], [0, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 2, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 2, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 2, 0], [0, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 1, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 1, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [1, 2, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 2, 0], [0, 2, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [1, 2, 0], [0, 2, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[1, 1, 0], [2, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 1, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 2, 0], [2, 1, 0], [0, 1, 2]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
[[2, 1, 0], [2, 2, 0], [0, 1, 1]]是一个3*3的矩阵，数字代表俯视角下各个位置上的正方体个数，据此解题
